106,562,480
106,562,466
106,562,467
106,562,476
106,562,483
106,562,493
106,562,501
106,562,508
106,562,517
106,562,510
106,562,505
106,562,495
106,562,501
106,562,504
106,562,509
106,562,496
106,562,470
106,562,431
106,562,406
106,562,382
106,562,380
106,562,294
106,562,290
106,562,314
106,562,350
106,562,416
106,562,466
106,562,508
106,562,516
106,562,505
106,562,458
106,562,396
106,562,290
106,562,246
106,562,289
106,562,394
106,562,538
106,562,688
81,2324,763
81,2324,794
81,2324,783
81,2324,757
81,2324,739
81,2324,704
81,2324,648
81,2324,522
81,2324,144
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,975
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
81,2324,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,0
0,600,132
0,600,330
0,600,484
0,1186,584
0,1186,629
0,1186,656
0,1186,686
0,1186,710
0,1186,713
0,1186,687
0,1186,646
0,1186,703
0,1186,912
0,1186,968
0,1186,834
0,1186,439
0,1186,297
0,1186,976
0,1186,977
0,1186,978
0,1186,977
0,1186,977
0,1186,976
0,1186,977
0,1186,976
0,1186,977
0,1186,977
0,1186,977
0,1186,977
0,1186,978
0,1186,977
0,1186,976
0,1186,970
0,1186,967
0,1186,968
0,1186,969
84,712,968
84,712,360
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,0
84,712,20
84,712,253
84,712,471
84,712,598
84,712,649
84,712,650
84,712,625
84,712,592
84,712,561
84,712,539
84,712,520
84,712,502
84,712,483
84,712,469
84,712,459
84,712,451
84,712,449
84,712,452
84,712,457
84,712,461
84,712,465
84,712,470
84,712,472
84,712,470
84,712,471
84,712,473
84,712,474
84,712,472
84,712,472
84,712,472
84,712,470
84,712,465
84,712,463
84,712,494
84,712,520
84,712,542
84,712,565
84,712,591
84,712,618
84,712,624
84,712,602
84,712,561
84,712,515
84,712,463
84,712,424
84,712,409
84,712,409
84,712,424
84,712,446
84,712,467
84,712,481
84,712,490
84,712,497
84,712,476
0,600,480
0,600,484
0,600,488
0,600,493
0,600,493
0,600,492
0,600,490
0,600,489
0,600,487
0,600,485
0,600,483
0,600,483
0,600,482
0,600,483
0,600,486
0,600,489
0,600,490
0,600,491
0,600,491
0,600,493
0,600,492
0,600,493
0,600,495
0,600,499
0,600,500
0,600,498
0,600,495
0,600,492
0,600,488
0,600,486
0,600,484
0,600,483
0,600,482
0,600,481
0,600,482
0,600,484
0,600,485
0,600,488
0,600,490
0,600,490
0,600,487
0,600,484
0,600,480
0,600,478
0,600,474
0,600,472
0,600,473
0,600,474
0,600,475
0,600,474
0,600,474
0,600,474
0,600,475
0,600,474
0,600,477
0,600,480
0,600,482
0,600,484
0,600,487
0,600,492
0,600,496
0,600,497
0,600,498
0,600,497
0,600,496
0,600,493
0,600,492
0,600,492
0,600,492
0,600,490
0,600,491
0,600,492
0,600,492
0,600,491
0,600,491
0,600,491
0,600,491
0,600,490
0,600,489
0,600,490
0,600,491
0,600,491
0,600,492
0,600,493
0,600,495
0,600,495
0,600,497
0,600,497
0,600,497
0,600,497
0,600,497
0,600,499
0,600,499
0,600,498
0,600,498
0,600,499
0,600,499
0,600,497
0,600,495
0,600,495
0,600,494
