2022-02-22 19:44:24	0,600,514
2022-02-22 19:44:24	12
2022-02-22 19:44:24	0,600,512
2022-02-22 19:44:24	0,600,512
2022-02-22 19:44:24	0,513
2022-02-22 19:44:24	0,600,513
2022-02-22 19:44:24	0,600,513
2022-02-22 19:44:24	0,600,512
2022-02-22 19:44:24	0,600,512
2022-02-22 19:44:24	0,600,513
2022-02-22 19:44:24	0,600,513
2022-02-22 19:44:24	0,600,512
2022-02-22 19:44:24	0,600,512
2022-02-22 19:44:24	0,600,512
2022-02-22 19:44:24	0,600,512
2022-02-22 19:44:24	0,600,512
2022-02-22 19:44:28	0,750,516
2022-02-22 19:44:28	0,750,516
2022-02-22 19:44:28	0,750,516
2022-02-22 19:44:28	0,750,516
2022-02-22 19:44:28	0,750,516
2022-02-22 19:44:28	0,750,516
2022-02-22 19:44:28	0,750,516
2022-02-22 19:44:28	0,750,516
2022-02-22 19:44:28	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,516
2022-02-22 19:44:29	0,750,540
2022-02-22 19:44:29	0,750,554
2022-02-22 19:44:29	0,750,560
2022-02-22 19:44:29	0,750,574
2022-02-22 19:44:29	0,750,623
2022-02-22 19:44:29	0,750,639
2022-02-22 19:44:29	0,750,630
2022-02-22 19:44:29	0,750,605
2022-02-22 19:44:30	0,750,545
2022-02-22 19:44:30	0,750,477
2022-02-22 19:44:30	0,750,421
2022-02-22 19:44:30	0,750,401
2022-02-22 19:44:30	0,750,407
2022-02-22 19:44:30	0,750,427
2022-02-22 19:44:30	0,750,455
2022-02-22 19:44:30	0,750,479
2022-02-22 19:44:30	0,750,500
2022-02-22 19:44:30	0,750,513
2022-02-22 19:44:30	0,750,520
2022-02-22 19:44:30	0,750,521
2022-02-22 19:44:30	0,750,520
2022-02-22 19:44:30	0,750,519
2022-02-22 19:44:30	0,750,520
2022-02-22 19:44:30	0,750,518
2022-02-22 19:44:30	0,750,514
2022-02-22 19:44:30	0,750,505
2022-02-22 19:44:30	0,750,306
2022-02-22 19:44:30	0,750,232
2022-02-22 19:44:30	0,750,440
2022-02-22 19:44:30	0,616,569
2022-02-22 19:44:30	0,616,637
2022-02-22 19:44:30	0,616,679
2022-02-22 19:44:30	0,616,670
2022-02-22 19:44:30	0,616,635
2022-02-22 19:44:30	0,616,586
2022-02-22 19:44:30	0,616,543
2022-02-22 19:44:30	0,616,504
2022-02-22 19:44:30	0,616,485
2022-02-22 19:44:30	0,616,459
2022-02-22 19:44:30	0,616,469
2022-02-22 19:44:30	0,616,487
2022-02-22 19:44:30	0,616,495
2022-02-22 19:44:30	0,616,506
2022-02-22 19:44:30	0,616,516
2022-02-22 19:44:30	0,616,528
2022-02-22 19:44:30	0,616,539
2022-02-22 19:44:30	0,616,532
2022-02-22 19:44:30	162,370,474
2022-02-22 19:44:30	162,370,474
2022-02-22 19:44:30	162,370,503
2022-02-22 19:44:30	162,370,533
2022-02-22 19:44:30	162,370,558
2022-02-22 19:44:30	162,370,565
2022-02-22 19:44:30	162,370,565
2022-02-22 19:44:30	162,370,557
2022-02-22 19:44:31	162,370,547
2022-02-22 19:44:31	162,370,538
2022-02-22 19:44:31	162,370,529
2022-02-22 19:44:31	162,370,526
2022-02-22 19:44:31	162,370,526
2022-02-22 19:44:31	162,370,524
2022-02-22 19:44:31	162,370,527
2022-02-22 19:44:31	162,370,528
2022-02-22 19:44:31	162,370,534
2022-02-22 19:44:31	162,370,527
2022-02-22 19:44:31	162,370,515
2022-02-22 19:44:31	162,370,526
2022-02-22 19:44:31	162,370,534
2022-02-22 19:44:31	162,370,536
2022-02-22 19:44:31	162,370,540
2022-02-22 19:44:31	162,370,538
2022-02-22 19:44:31	162,370,541
2022-02-22 19:44:31	162,370,522
2022-02-22 19:44:31	162,370,522
2022-02-22 19:44:31	162,370,532
2022-02-22 19:44:31	162,370,541
2022-02-22 19:44:31	162,370,535
2022-02-22 19:44:31	162,370,518
2022-02-22 19:44:31	162,370,534
2022-02-22 19:44:32	162,370,521
2022-02-22 19:44:32	162,370,519
2022-02-22 19:44:32	162,370,517
2022-02-22 19:44:32	162,370,515
2022-02-22 19:44:32	162,370,515
2022-02-22 19:44:32	162,370,517
2022-02-22 19:44:32	162,370,515
