2022-02-22 19:33:34	51,724232,429
2022-02-22 19:33:34	4,632,407
2022-02-22 19:33:34	104,632,410
2022-02-22 19:33:34	104,632,398
2022-02-22 19:33:34	104,632,397
2022-02-22 19:33:34	104,632,387
2022-02-22 19:33:34	104,632,400
2022-02-22 19:33:34	104,632,394
2022-02-22 19:33:34	104,632,413
2022-02-22 19:33:34	104,632,409
2022-02-22 19:33:34	104,632,429
2022-02-22 19:33:34	4,632,407
2022-02-22 19:33:34	104,632,410
2022-02-22 19:33:34	104,632,398
2022-02-22 19:33:34	104,632,397
2022-02-22 19:33:34	104,632,387
2022-02-22 19:33:34	104,632,400
2022-02-22 19:33:34	104,632,394
2022-02-22 19:33:34	104,632,413
2022-02-22 19:33:34	104,632,409
2022-02-22 19:33:34	104,632,429
2022-02-22 19:33:34	4,632,407
2022-02-22 19:33:34	104,632,410
2022-02-22 19:33:34	104,632,398
2022-02-22 19:33:34	104,632,397
2022-02-22 19:33:34	104,632,387
2022-02-22 19:33:34	104,632,400
2022-02-22 19:33:34	104,632,394
2022-02-22 19:33:34	104,632,413
2022-02-22 19:33:34	104,632,409
2022-02-22 19:33:34	104,632,429
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:38	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,0
2022-02-22 19:33:39	0,750,175
2022-02-22 19:33:39	0,750,383
2022-02-22 19:33:40	0,750,509
2022-02-22 19:33:40	0,474,575
2022-02-22 19:33:40	0,474,591
2022-02-22 19:33:40	0,474,577
2022-02-22 19:33:40	0,474,547
2022-02-22 19:33:40	0,474,516
2022-02-22 19:33:40	0,474,486
2022-02-22 19:33:40	0,474,467
2022-02-22 19:33:40	0,474,460
2022-02-22 19:33:40	0,474,462
2022-02-22 19:33:40	0,474,470
2022-02-22 19:33:40	0,474,479
2022-02-22 19:33:40	0,474,486
2022-02-22 19:33:40	0,474,488
2022-02-22 19:33:40	0,474,488
2022-02-22 19:33:40	0,474,487
2022-02-22 19:33:40	0,474,486
2022-02-22 19:33:40	0,474,483
2022-02-22 19:33:40	0,474,483
2022-02-22 19:33:40	0,474,481
2022-02-22 19:33:40	0,474,482
2022-02-22 19:33:40	0,474,482
2022-02-22 19:33:40	0,474,484
2022-02-22 19:33:40	0,474,484
2022-02-22 19:33:40	0,474,485
2022-02-22 19:33:40	0,474,486
2022-02-22 19:33:40	0,474,487
2022-02-22 19:33:40	0,474,489
2022-02-22 19:33:40	0,474,491
2022-02-22 19:33:40	0,474,497
2022-02-22 19:33:40	0,474,502
2022-02-22 19:33:40	0,474,506
2022-02-22 19:33:40	0,474,508
2022-02-22 19:33:40	0,474,507
2022-02-22 19:33:40	0,474,504
2022-02-22 19:33:40	0,474,500
2022-02-22 19:33:40	0,474,494
2022-02-22 19:33:40	0,474,491
2022-02-22 19:33:40	0,474,490
2022-02-22 19:33:40	0,474,490
2022-02-22 19:33:40	0,474,493
2022-02-22 19:33:40	0,474,501
2022-02-22 19:33:40	0,474,511
2022-02-22 19:33:40	0,474,521
2022-02-22 19:33:40	0,474,523
2022-02-22 19:33:40	0,474,520
2022-02-22 19:33:40	0,474,510
2022-02-22 19:33:40	0,474,499
2022-02-22 19:33:41	0,474,490
2022-02-22 19:33:41	0,474,484
2022-02-22 19:33:41	0,474,479
2022-02-22 19:33:41	0,474,477
2022-02-22 19:33:41	0,474,477
2022-02-22 19:33:41	0,474,480
2022-02-22 19:33:41	0,474,482
